chunk_id,source,page,character_length,content
1441,Peraturan-BWI-No.-2-Tahun-2008-Tentang-Perwakilan-BWI.pdf,5,755,"Pasal 12
Setiap pimpinan di lingkungan Perwakilan BWI bertanggung jawab dalam 
mengoordinasikan, mengarahkan dan memberikan petunjuk bagi pelaksanaan tugas 
anggotanya.
BAB VI
PELAPORAN
Pasal 13
(1) Perwakilan BWI menyampaikan laporan berkala dan laporan tahunan kepada 
BWI.
(2)Laporan berkala sebagaimana dimaksud pada ayat (1) disampaikan setiap 3 (tiga) 
bulan sekali dan laporan tahunan disampaikan pada bulan pertama tahun 
berikutnya kepada BWI.
(3) Perwakilan BWI dapat menyampaikan laporan khusus kepada BWI jika 
dipandang perlu.
(4) Laporan tahunan sebagaimana dimaksud pada ayat (1) memuat sekurang-
kurangnya:
a. perkembangan perwakafan;
b. laporan keuangan;
c. kegiatan yang sudah atau belum terlaksana dan hal-hal lain yang dianggap 
perlu."
1442,Peraturan-BWI-No.-2-Tahun-2008-Tentang-Perwakilan-BWI.pdf,5,757,"perlu.
(5) Laporan tahunan sebagaimana dimaksud pada ayat (4) huruf b diaudit oleh 
lembaga independen dan diumumkan kepada masyarakat melalui media massa 
setempat setelah disampaikan kepada BWI. 
BAB VII
PEMBIAYAAN
Pasal 14
(1) Biaya operasional yang diperlukan bagi pelaksanaan tugas Perwakilan BWI dapat 
diperoleh dari:
a. bantuan dari Pemda;
b. bantuan dari pihak lain yang halal dan tidak mengikat;
c. imbalan dari hasil bersih 10 % atas pengelolaan dan pengembangan harta benda 
wakaf. 
(2) Biaya operasional sebagaimana dimaksud pada ayat (1) harus sepengetahuan dan 
persetujuan BWI. 
Pasal 15
(1)Dalam melaksanakan tugas Perwakilan BWI dapat menerima bantuan baik dari 
dalam negeri maupun dari luar negeri yang sifatnya tidak mengikat dan sesuai"
1443,Peraturan-BWI-No.-2-Tahun-2008-Tentang-Perwakilan-BWI.pdf,5,212,"dalam negeri maupun dari luar negeri yang sifatnya tidak mengikat dan sesuai 
dengan ketentuan peraturan perundang-undangan.
(2) Bantuan kepada Perwakilan BWI yang berasal dari luar negeri dilakukan melalui 
BWI."
1444,Peraturan-BWI-No.-2-Tahun-2008-Tentang-Perwakilan-BWI.pdf,6,448,"BAB VIII
KETENTUAN PENUTUP
Pasal 16
(1)Hal-hal yang belum diatur dalam Peraturan Badan Wakaf Indonesia tentang 
Perwakilan Badan Wakaf Indonesia akan diatur lebih lanjut oleh BWI.
(2)Peraturan Badan Wakaf Indonesia ini berlaku sejak tanggal ditetapkan.
 
 Ditetapkan di Jakarta
Pada tanggal 21 Oktober 2008
 
KETUA, 
 
PROF. DR. KH. THOLHAH HASAN 
Salinan sesuai dengan aslinya
Sekretaris
Badan Wakaf Indonesia
Dr. Sumuran Harahap, MAg, MM, MH, MSi"
1445,Peraturan-BWI-No.-2-Tahun-2010-Tentang-Tata-Cara-Pendaftaran-Nazhir-Wakaf-Uang.pdf,1,745,"PERATURAN BADAN WAKAF INDONESIA 
NOMOR 2 TAHUN 2010 
TENTANG 
TATA CARA PENDAFTARAN NAZHIR WAKAF UANG 
 
DENGAN RAHMAT TUHAN YANG MAHA ESA 
 
BADAN WAKAF INDONESIA, 
 
Menimbang : bahwa dalam rangka pendaftaran wakaf uang dan peningkatan peran Badan 
Wakaf In donesia dalam mengadministrasika n, mengelola dan 
mengembangkan perwakafan perlu menetapkan Peraturan Badan Wakaf 
Indonesia Tentang Tata Cara Pendaftaran Nazhir Wakaf uang. 
 
 
Mengingat : 1. Undang-Undang Nomor 41 Tahun 2004 Tentang Wakaf (Lembaran 
Negara Republik Indonesia Tahun 2004 Nomor 159; Tambahan 
Lembaran Negara Republik Indonesia Nomor 4459); 
 
2. Peraturan Pemerintah Nomor 42 Tahun 2006 Tentang Pelaksanaan 
Undang-Undang Nomor 41 Tahun 2004 Tentang Wakaf (Lembaran"
1446,Peraturan-BWI-No.-2-Tahun-2010-Tentang-Tata-Cara-Pendaftaran-Nazhir-Wakaf-Uang.pdf,1,398,"Undang-Undang Nomor 41 Tahun 2004 Tentang Wakaf (Lembaran 
Negara Republik Indonesia Tahun 2006 N omor 105; Tambahan 
Lembaran Negara Republik Indonesia Nomor 4667); 
 
3. Peraturan Menteri Agama Republik Indonesia Nomor 4 Tahun 2009 
Tentang Administrasi Pendaftaran Wakaf Uang. 
 
 
 
MEMUTUSKAN : 
 
 
Menetapkan : PERATURAN BADAN WAKAF INDONESIA TENTANG TATA CARA 
PENDAFTARAN NAZHIR WAKAF UANG"
1447,Peraturan-BWI-No.-2-Tahun-2010-Tentang-Tata-Cara-Pendaftaran-Nazhir-Wakaf-Uang.pdf,2,774,"BAB I 
KETENTUAN UMUM 
 
Pasal 1 
Dalam Peraturan ini yang dimaksud dengan : 
1. Wakaf adalah perbuatan hukum Wakif untuk memisahkan dan/atau menyerahkan sebagian 
harta benda miliknya untuk dimanfaatkan selamanya atau untuk jangka waktu tertentu sesuai 
dengan kepentingannya guna keperluan ibadah dan/a tau kesejahteraan umum menurut 
syariah. 
2. Wakaf Uang adalah wakaf berupa uang dalam bentuk rupiah yang dapat dikelola s ecara 
produktif, hasilnya dimanfaatkan untuk mauquf alaih. 
3. Nazhir adalah pihak yang m enerima harta benda wakaf dari wakif untuk dikelola dan 
dikembangkan sesuai dengan peruntukannya. 
4. Badan Wakaf Indonesia, yang selanjutnya disingkat BWI adalah lembaga independen dalam 
pelaksanaan tugasnya untuk mengembangkan perwakafan di Indonesia."
1448,Peraturan-BWI-No.-2-Tahun-2010-Tentang-Tata-Cara-Pendaftaran-Nazhir-Wakaf-Uang.pdf,2,774,"pelaksanaan tugasnya untuk mengembangkan perwakafan di Indonesia. 
5. Hari adalah hari kerja. 
 
BAB II 
PERSYARATAN PENDAFTARAN NAZHIR WAKAF UANG 
 
Pasal 2 
 
(1) Calon Nazhir Wakaf Uang wajib mendaftarkan diri kepada BWI dan memenuhi persyaratan 
Nazhir se suai Undang -Undang Nomor 41 Tahun 2004 Tentang Wakaf dan Peraturan 
Pemerintah Nomor 42 Tahun 2006 Tentang Pelaksanaan Undang -Undang Nomor 41 Tahun 
2004 Tentang Wakaf. 
(2) Selain persyaratan sebagaimana dimaksud pada ayat (1), calon Nazhir Wakaf Uang harus 
memenuhi persyaratan lain sebagai berikut: 
a. memiliki kompetensi dalam pengelolaan keuangan, meliputi : 
1. pengetahuan di bidang keuangan syariah; 
2. kemampuan untuk melakukan pengelolaan keuangan; dan 
3. pengalaman di bidang pengelolaan keuangan."
1449,Peraturan-BWI-No.-2-Tahun-2010-Tentang-Tata-Cara-Pendaftaran-Nazhir-Wakaf-Uang.pdf,2,445,"3. pengalaman di bidang pengelolaan keuangan. 
b. memiliki kemampuan dan pengalaman dalam pemberdayaan ekonomi umat; 
c. memiliki komitmen yang tinggi untuk mengembangkan Wakaf Uang; 
d. memiliki komitmen yang tinggi terhadap pengembangan operasional Nazhir Wakaf Uang 
yang sehat, transparan dan akuntabel; 
e. memiliki dukungan kerja sama dengan manajer investasi sebagaimana diatur dalam 
Undang-Undang Nomor 8 Tahun 1995 tentang Pasar Modal;"
1450,Peraturan-BWI-No.-2-Tahun-2010-Tentang-Tata-Cara-Pendaftaran-Nazhir-Wakaf-Uang.pdf,3,777,"f. memiliki reputasi keuangan dalam masyarakat, meliputi : 
1. tidak termasuk dalam daftar kredit macet; 
2. tidak pernah melakukan perbuatan tercela atau dihuku m karena terbukti melakukan 
tindak pidana di bidang keuangan; dan 
3. tidak pernah dinyatakan pailit atau menjadi pengurus perusahaan yang dinyatakan 
bertanggung jawab atas kepailitian perusahaan. 
g. memiliki kekayaan yang terpisah dengan harta benda Wakaf untuk operasional Nazhir; 
h. memiliki rencana penghimpunan dan pengelolaan/pengembangan Wakaf Uang; 
i. dapat bekerja sama dengan Lembaga Keuangan Syar iah Penerima Wakaf Uang/LKS -
PWU; 
j. memiliki sertifikat Nazhir Wakaf Uang dari BWI. 
(3) Nazhir Wakaf Uang paling kurang memil iki 2 (dua) orang anggota pelaksana dan 2 (dua) 
orang anggota pengawas."
1451,Peraturan-BWI-No.-2-Tahun-2010-Tentang-Tata-Cara-Pendaftaran-Nazhir-Wakaf-Uang.pdf,3,767,"orang anggota pengawas. 
(4) Paling kurang separuh dari jumlah anggota Nazhir Wakaf Uang wajib memiliki kompetensi 
dan keahlian di bidang pengelolaan Wakaf Uang. 
 
Pasal 3 
 
(1) Dalam rangka memberikan tanda bukti penda ftaran calon Nazhir Wakaf Uang, BWI 
melakukan pemeriksaan atas kelengkapan dan kebenaran dokumen, seperti : 
1. foto kopi Kartu Tanda Penduduk (KTP); 
2. daftar riwayat hidup; 
3. struktur kepengurusan; 
4. legalitas organisasi atau badan hukum; 
5. surat keterangan domisili; 
6. rencana kerja penghimpunan dan pengelolaan/pengembangan Wakaf Uang; 
7. rekomendasi dari Lembaga Keuangan Syariah Penerima Wakaf Uang/LKS-PWU; 
8. sertifikat Nazhir Wakaf Uang; 
9. surat pernyataan bersedia untuk diaudit oleh akuntan publik bermaterai cukup; dan"
1452,Peraturan-BWI-No.-2-Tahun-2010-Tentang-Tata-Cara-Pendaftaran-Nazhir-Wakaf-Uang.pdf,3,379,"10. surat pernyataan memenuhi persyaratan bermaterai cukup. 
(2) Untuk melengkapi dokumen sebagaimana dimaksud pada ayat (1), BWI melakukan 
wawancara terhadap calon Nazhir Wakaf Uang, selambat -lambatnya 30 (tiga puluh) hari 
setelah dokumen diterima lengkap. 
 
Pasal 4 
Nazhir Wakaf Uang yang terdaftar di BWI mendapatkan nomor registrasi sebagai bukti legalitas 
operasional."
1453,Peraturan-BWI-No.-2-Tahun-2010-Tentang-Tata-Cara-Pendaftaran-Nazhir-Wakaf-Uang.pdf,4,525,"BAB III 
PENUTUP 
 
Pasal 5 
Peraturan ini mulai berlaku pada tanggal ditetapkan. 
 
Agar setiap orang meng etahuinya memerintahkan pengundangan Peratura n ini dengan 
penempatannya dalam Berita Negara Republik Indonesia. 
 
 
 Ditetapkan di Jakarta 
 Pada tanggal 1 April 2010 
 
 KETUA BADAN WAKAF INDONESIA, 
 
 
 
 
 
 THOLHAH HASAN 
 
 
 
Diundangkan di Jakarta 
Pada tanggal 2010 
MENTERI HUKUM DAN HAK ASASI MANUSIA REPUBLIK INDONESIA, 
 
 
 
 
PATRIALIS AKBAR 
BERITA NEGARA NEGARA REPUBLIK INDONESIA TAHUN 2010 NOMOR"
1454,Peraturan-BWI-No.-3-Tahun-2008-Penggantian-Nazhir.pdf,1,785,"PERATURAN BADAN WAKAF INDONESIA 
NOMOR 3 TAHUN 2008 
TENTANG 
TATA CARA PENDAFTARAN DAN PENGGANTIAN NAZHIR HARTA BENDA 
WAKAF TIDAK BERGERAK BERUPA TANAH 
 
 
DENGAN RAHMAT TUHAN YANG MAHA ESA 
 
BADAN WAKAF INDONESIA, 
 
Menimbang : bahwa dalam rangka pendaftaran dan penggantian nazhir harta benda wakaf 
tidak bergerak berupa tanah dan peningkatan peran Badan Wakaf Indonesia 
dalam mengadministrasikan , mengelola dan mengembangkan perwakafan 
perlu menetapkan Peraturan Badan Wakaf Indonesia T entang Tata Cara 
Pendaftaran dan P enggantian Nazhir Harta Benda Wakaf Tidak Bergerak 
Berupa Tanah. 
 
 
Mengingat : 1. Undang-Undang Nomor 41 Tahun 2004 Tentang Wakaf (Lembaran 
Negara Republik Indonesia Tahun 2004 Nomor 159; Tambahan 
Lembaran Negara Republik Indonesia Nomor 4459);"
1455,Peraturan-BWI-No.-3-Tahun-2008-Penggantian-Nazhir.pdf,1,414,"Lembaran Negara Republik Indonesia Nomor 4459); 
 
2. Peraturan Pemerintah Nomor 42 Tahun 2006 T entang Pelaksanaan 
Undang-Undang Nomor 41 Tahun 2004 T entang Wakaf (Lembaran 
Negara Republik Indonesia Tahun 2006 Nomor 105; Tambahan 
Lembaran Negara Republik Indonesia Nomor 4667). 
 
 
 
MEMUTUSKAN : 
 
 
 
Menetapkan : TATA CARA PENDAFTARAN DAN PENGGANTIAN NAZHIR 
HARTA BENDA WAKAF TIDAK BERGERAK BERUPA TANAH"
1456,Peraturan-BWI-No.-3-Tahun-2008-Penggantian-Nazhir.pdf,2,734,"BAB I 
KETENTUAN UMUM 
 
Pasal 1 
Dalam Peraturan ini yang dimaksud dengan : 
1. Wakaf adalah perbuatan hukum Wakif untuk memisahkan dan/atau menyerahkan 
sebagian harta benda miliknya untuk dimanfaatkan selamanya atau untuk jangka waktu 
tertentu sesuai dengan kepentingannya guna keperluan ibadah dan/atau kesejahteraan 
umum menurut Syariah. 
2. Nazhir adalah pihak yang m enerima harta benda wakaf dari w akif untuk dikelola dan 
dikembangkan sesuai dengan peruntukannya. 
3. Nazhir perseorangan adalah perseorangan warga Negara Indonesia yang menerima harta 
benda wakaf dari Wakif untuk dikelola dan dikembangkan sesuai dengan peruntukannya. 
4. Nazhir organisasi adalah organisasi Indonesia yang menerima harta benda wakaf dari"
1457,Peraturan-BWI-No.-3-Tahun-2008-Penggantian-Nazhir.pdf,2,767,"Wakif untuk dikelola dan dikembangkan sesuai dengan peruntukannya. 
5. Nazhir badan hukum adalah badan hukum Indonesia yang menerima harta benda wakaf 
dari Wakif untuk dikelola dan dikembangkan sesuai dengan peruntukannya. 
6. Akta Ikrar Wakaf, yang selanjutnya disingkat AIW adalah bukti pernyataan kehendak 
Wakif untuk mewakafkan harta benda miliknya guna dikelola Nazhir se suai dengan 
peruntukan harta benda wakaf yang dituangkan dalam bentuk akta. 
7. Badan Wakaf Indonesia, yang selanjutnya disingkat BWI adalah lembaga independen 
dalam pelaksanaan tugasnya untuk mengembangkan perwakafan di Indonesia. 
8. Kantor Urusan Agama , yang se lanjutnya disingkat d engan KUA adalah Kantor 
Departemen Agama yang membidangi urusan agama Islam di tingkat kecamatan."
1458,Peraturan-BWI-No.-3-Tahun-2008-Penggantian-Nazhir.pdf,2,746,"Departemen Agama yang membidangi urusan agama Islam di tingkat kecamatan. 
9. Menteri adalah menteri yang menyelenggarakan urusan pemerintahan di bidang agama. 
 
BAB II 
PENDAFTARAN NAZHIR HARTA BENDA WAKAF TIDAK BERGERAK 
BERUPA TANAH 
 
Pasal 2 
(1) Nazhir harta benda tidak bergerak berupa tanah wajib didaftarkan pada Menteri dan 
BWI melalui KUA setempat. 
(2) Dalam hal tidak terdapat KUA setempat sebagaimana dimaksud pada ayat (1) 
pendaftaran Nazhir dilakukan melalui KUA terdekat, Kantor kementerian Agama, 
atau perwakilan BWI di provinsi/kabupaten/kota. 
(3) BWI menerbitkan tanda bukti pendaftaran Nazhir. 
(4) KUA menerbitkan surat pengesahan Nazhir. 
(5) Nazhir perseorangan yang telah mendapatkan surat pengesahan Nazhir dari KUA"
1459,Peraturan-BWI-No.-3-Tahun-2008-Penggantian-Nazhir.pdf,2,264,"setempat wajib mengurus sertifikat tanah wakaf atas nama Nazhir perseorangan di 
Kantor Pertanahan Kabupaten/Kota setempat. 
(6) Dalam hal Nazhir organisasi atau badan hukum, sertifikat tanah wakaf 
mengatasnamakan organisasi atau badan hukum dan nama pengurusnya."
1460,Peraturan-BWI-No.-3-Tahun-2008-Penggantian-Nazhir.pdf,3,749,"BAB III 
PENGGANTIAN NAZHIR HARTA BENDA WAKAF TIDAK BERGERAK 
BERUPA TANAH 
 
Pasal 3 
(1) Dalam mengelola dan mengembangkan harta benda wakaf, Nazhir diberhentikan dan 
diganti dengan Nazhir lain apabila Nazhir yang bersangkutan: 
a. meninggal dunia; 
b. berhalangan tetap; 
c. mengundurkan diri; 
d. tidak melaksanakan tugasnya sebagai Nazhir dan/atau melanggar ketentuan larangan 
dalam pengelolaan dan pengembangan harta benda wakaf sesuai dengan ketentuan 
peraturan perundang.undangan; 
e. dijatuhi hukuman pidana oleh pengadilan yang telah mempunyai kekuatan hukum 
tetap; 
f. bubar atau dibubarkan sesuai dengan ketentuan peraturan perundang.undangan yang 
berlaku untuk Nazhir organisasi atau Nazhir badan hukum; 
g. diberhentikan oleh BWI."
1461,Peraturan-BWI-No.-3-Tahun-2008-Penggantian-Nazhir.pdf,3,791,"g. diberhentikan oleh BWI. 
(2) Pemberhentian dan penggantian Nazhir sebagaimana dimaksud pada ayat (1) 
dilaksanakan oleh BWI. 
(3) Dalam hal terjadi penggantian Nazhir, BWI menerbitkan surat keputusan BWI tentang 
penggantian Nazhir. 
(4) Berdasarkan surat keput usan BWI tentang penggantian Nazhir, Nazhir wajib mengurus 
surat pengesahan Nazhir baru di KUA setempat. 
 
 
BAB IV 
PERSYARATAN PENGGANTIAN NAZHIR HARTA BENDA WAKAF TIDAK 
BERGERAK BERUPA TANAH 
 
Pasal 4 
(1) Persyaratan umum penggantian Nazhir: 
a. surat pengantar permohonan pen ggantian Nazhir dari KUA setempat yang ditujukan 
kepada BWI; 
b. surat permohonan kepada KUA setempat untuk meneruskan penggantian Nazhir 
kepada BWI dengan menyebutkan alasan pen ggantian Nazhir sesuai dengan Peraturan 
Perundang-undangan:"
1462,Peraturan-BWI-No.-3-Tahun-2008-Penggantian-Nazhir.pdf,3,744,"Perundang-undangan: 
1) meninggal duni a dengan melampirkan surat keterangan dari instansi yang 
berwenang; 
2) berhalangan tetap dengan melampirkan surat keterangan dari pihak yang 
bersangkutan bermaterai cukup; 
3) mengundurkan diri dengan melampirkan surat pengunduran diri dari pihak yang 
bersangkutan bermaterai cukup; 
4) tidak melaksanakan tugasnya sebagai Nazhir dan/atau melanggar ketentuan 
larangan dalam pengelolaan dan pengembangan harta benda wakaf sesuai dengan 
ketentuan per aturan perundang- undangan dengan melampirkan surat pernyataan 
keberatan dari wakif/ahli warisnya bermaterai cukup; 
5) dijatuhi hukuman pidana oleh pengadilan yang telah mempunyai kekuatan hukum 
tetap dengan melampirkan salinan putusan pengadilan."
1463,Peraturan-BWI-No.-3-Tahun-2008-Penggantian-Nazhir.pdf,4,776,"6) bubar atau dibubarkan sesuai dengan ketentuan per aturan perundang -undangan 
untuk Nazhir organisasi at au Nazhir badan hukum dengan melampirkan surat 
keterangan dari instansi yang berwenang; 
c. hasil keputusan rapat penggantian Nazhir dengan menyebutkan struktur Nazhir paling 
kurang 3 (tiga) orang terdiri dar i ketua, sekretaris dan bendahara serta melampirkan 
daftar peserta rapat; 
d. daftar riwayat hidup calon Nazhir; 
e. foto kopi Kartu Tanda penduduk (KTP) calon Nazhir; 
f. foto kopi AIW dan Surat Pengesahan Nazhir yang dilegalisir KUA setempat; 
g. foto kopi sertifikat tanah wakaf (jika sudah bersertifikat). 
(2) Persyaratan khusus penggantian Nazhir: 
a. Nazhir perseorangan: 
1) memenuhi persyaratan Nazhir perseorangan , yaitu: warga Negara Indonesia,"
1464,Peraturan-BWI-No.-3-Tahun-2008-Penggantian-Nazhir.pdf,4,790,"1) memenuhi persyaratan Nazhir perseorangan , yaitu: warga Negara Indonesia, 
beragama Islam, dewasa, amanah, mampu secara jasmani dan rohani, dan tidak 
terhalang melakukan perbuatan hukum; 
2) salah seorang Nazhir perseorangan harus bertempat tinggal di kecamatan tempat 
benda wakaf berada; 
3) memiliki program kerja dalam pengelolaan dan pengembangan wakaf. 
b. Nazhir organisasi: 
1) pengurus organisasi memenuhi persyaratan Nazhir perseorangan; 
2) organisasi bergerak di bidang sosial, pendidikan, kemasyarakatan, dan/atau 
keagamaan Islam; 
3) salah seorang pengurus organisasi harus berdomisili di kabupaten/kota letak benda 
wakaf; 
4) organisasi tersebut memiliki: 
a. salinan akta notaris tentang pendirian organisasi dan anggaran dasar; 
b. daftar susunan pengurus organisasi;"
1465,Peraturan-BWI-No.-3-Tahun-2008-Penggantian-Nazhir.pdf,4,743,"b. daftar susunan pengurus organisasi; 
c. anggaran rumah tangga; 
d. program kerja dalam pengembangan wakaf; 
e. daftar kekayaan yang berasal dari harta wakaf yang terpisah dari kekayaan lain 
yang merupakan kekayaan organisasi; 
f. surat pernyataan bersedia untuk diaudit bermaterai cukup. 
c. Nazhir badan hukum: 
1) pengurus badan hukum yang bersangkutan harus memenuhi persyaratan Nazhir 
perseorangan; 
2) badan hukum Indonesia yang terbentuk sesuai dengan Peraturan Perundang -
Undangan yang berlaku; 
3) badan hukum tersebut bergerak dibidang sosial, pendidikan, kemasyarakatan 
dan/atau keagamaan Islam; 
4) salah seorang pengurus badan hukum harus berdomisili di kabupaten/kota benda 
wakaf berada; 
5) badan hukum tersebut memiliki;"
1466,Peraturan-BWI-No.-3-Tahun-2008-Penggantian-Nazhir.pdf,4,439,"wakaf berada; 
5) badan hukum tersebut memiliki; 
a. salinan akta notaris tentang pendirian dan anggaran dasar badan hukum yang 
telah disahkan oleh instansi berwenang; 
b. daftar susunan pengurus; 
c. anggaran rumah tangga; 
d. program kerja dalam pengembangan wakaf; 
e. daftar terpisah kekayaan yang berasal dari harta b enda wakaf atau yang 
merupakan kekayaan badan hukum; 
f. surat pernyataan bersedia untuk diaudit bermaterai cukup."
1467,Peraturan-BWI-No.-3-Tahun-2008-Penggantian-Nazhir.pdf,5,199,"BAB V 
PENUTUP 
 
Pasal 5 
 
Peraturan ini mulai berlaku pada tanggal ditetapkan. 
 
 
 Ditetapkan di Jakarta 
 Pada tanggal 18 Nopember 2008 
 
KETUA BADAN WAKAF INDONESIA, 
 
 
 
 
 
 THOLHAH HASAN"
1468,Permen No.2 Thn 2017.pdf,1,784,"PERATURAN MENTERI AGRARIA DAN TATA RUANG/ 
KEPALA BADAN PERTANAHAN NASIONAL 
REPUBLIK INDONESIA 
NOMOR 2 TAHUN 2017 
TENTANG 
TATA CARA PENDAFTARAN TANAH WAKAF 
DI KEMENTERIAN AGRARIA DAN TATA RUANG/ 
BADAN PERTANAHAN NASIONAL 
 
DENGAN RAHMAT TUHAN YANG MAHA ESA 
 
MENTERI AGRARIA DAN TATA RUANG/ 
KEPALA BADAN PERTANAHAN NASIONAL 
REPUBLIK INDONESIA, 
 
 
Menimbang : a. bahwa dalam rangka memberikan kepastian hukum 
pendaftaran Tanah Wakaf , terhadap tanah yang 
diwakafkan perlu dicatat dan di daftarkan pada Kantor 
Pertanahan sesuai dengan ketentuan Peraturan 
Pemerintah Nomor 24 Tahun 1997 tentang Pendaftaran 
Tanah; 
b. bahwa untuk melaksanakan pendaftaran sertifikat Tanah 
Wakaf sesuai dengan ketentuan Pasal 39 ayat (2) 
Peraturan Pemerintah Nomor 42 Tahun 2006 tentang"
1469,Permen No.2 Thn 2017.pdf,1,242,"Peraturan Pemerintah Nomor 42 Tahun 2006 tentang 
Pelaksanaan Undang -Undang Nomor 41 Tahun 2004 
tentang Wakaf , perlu diatur tata cara permohonan dan 
pendaftaran Tanah Wakaf di Kementerian Agraria dan 
Tata Ruang/Badan Pertanahan Nasional;"
1470,Permen No.2 Thn 2017.pdf,2,779,"- 2 - 
 
c. bahwa berdasarkan pertimbangan sebagaimana 
dimaksud dalam huruf a dan huruf b, perlu menetapkan 
Peraturan Menteri Agraria dan Tata Ruang/Kepala Badan 
Pertanahan Nasional tentang Tata Cara Pendaftaran 
Tanah Wakaf di Kementerian Agraria dan Tata Ruang/ 
Badan Pertanahan Nasional; 
 
Mengingat : 1. Undang-Undang Nomor 5 Tahun 1960 tentang Peraturan 
Dasar Pokok-Pokok Agraria (Lembaran Negara Republik 
Indonesia Tahun 1960 Nomor 104, Tambahan Lembaran 
Negara Republik Indonesia Nomor 2043); 
2. Undang-Undang Nomor 41 Tahun 2004 tentang Wakaf 
(Lembaran Negara Republik Indonesia T ahun 2004 
Nomor 159, Tambahan Lembaran Negara Republik 
Indonesia Nomor 4459); 
3. Undang-Undang Nomor 20 Tahun 2011 tentang Rumah 
Susun (Lembaran Negara Republik Indonesia Tahun"
1471,Permen No.2 Thn 2017.pdf,2,768,"Susun (Lembaran Negara Republik Indonesia Tahun 
2011 Nomor 108, Tambahan Lembaran Negara Republik 
Indonesia Nomor 5252); 
4. Peraturan Pemerintah Nomor 24 Tahun 1997 tentang 
Pendaftaran Tanah (Lembaran Negara Republik Indonesia 
Tahun 1997 Nomor 59, Tambahan Lembaran Negara 
Republik Indonesia Nomor 3696); 
5. Peraturan Pemerintah Nomor 42 Tahun 2006 tentang 
Pelaksanaan Undang -Undang Nom or 41 Tahun 2004 
tentang Wakaf (Lembaran Negara Republik Indonesia 
Tahun 2006 Nomor 105, Tambahan Lembaran Negara 
Republik Indonesia Nomor 3696); 
6. Peraturan Presiden Republik Indonesia Nomor 17 Tahun 
2015 tentang Kementerian Agraria dan Tata Ruang 
(Lembaran Nega ra Republik Indonesia Tahun 2015 
Nomor 18); 
7. Peraturan Presiden Republik Indonesia Nomor 20 Tahun"
